_id,data.downtime_status,data.gateway_time,data.machine_id,data.machine_status,data.shot_count,Unnamed: 6,data.shot_status,data.status,updated_on,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Date,Time
665e7f55723d15cf5fe2e714,False,04-06-2024 08:13,1,True,26,1.0,1,Active,2024-06-04 08:13:33.018,,,,,,2024-10-30,08:13:33 AM
665e7f73723d15cf5fe2e718,False,04-06-2024 08:14,1,True,27,1.0,1,Active,2024-06-04 08:14:03.593,,,,,,2024-10-30,08:14:03 AM
665e7f91723d15cf5fe2e71c,False,04-06-2024 08:14,1,True,28,1.0,1,Active,2024-06-04 08:14:33.662,,,,,,2024-10-30,08:14:33 AM
665e7fb0723d15cf5fe2e71e,False,04-06-2024 08:15,1,True,29,1.0,1,Active,2024-06-04 08:15:04.733,,,,,,2024-10-30,08:15:04 AM
665e7fd3723d15cf5fe2e721,False,04-06-2024 08:15,1,True,30,1.0,1,Active,2024-06-04 08:15:39.826,,,,,,2024-10-30,08:15:39 AM
665e7ff1723d15cf5fe2e725,False,04-06-2024 08:16,1,True,31,1.0,1,Active,2024-06-04 08:16:09.888,,,,,,2024-10-30,08:16:09 AM
665e8011723d15cf5fe2e729,False,04-06-2024 08:16,1,True,32,1.0,1,Active,2024-06-04 08:16:41.466,,,,,,2024-10-30,08:16:41 AM
665e8044723d15cf5fe2e72d,False,04-06-2024 08:17,1,True,33,1.0,1,Active,2024-06-04 08:17:32.588,,,,,,2024-10-30,08:17:32 AM
665e8066723d15cf5fe2e72f,False,04-06-2024 08:18,1,True,34,1.0,1,Active,2024-06-04 08:18:06.169,,,,,,2024-10-30,08:18:06 AM
665e8088723d15cf5fe2e731,False,04-06-2024 08:18,1,True,35,1.0,1,Active,2024-06-04 08:18:40.266,,,,,,2024-10-30,08:18:40 AM
665e80ad723d15cf5fe2e734,False,04-06-2024 08:19,1,True,36,1.0,1,Active,2024-06-04 08:19:17.353,,,,,,2024-10-30,08:19:17 AM
665e80ce723d15cf5fe2e736,False,04-06-2024 08:19,1,True,37,1.0,1,Active,2024-06-04 08:19:50.439,,,,,,2024-10-30,08:19:50 AM
665e80ef723d15cf5fe2e739,False,04-06-2024 08:20,1,True,38,1.0,1,Active,2024-06-04 08:20:23.507,,,,,,2024-10-30,08:20:23 AM
665e8111723d15cf5fe2e73c,False,04-06-2024 08:20,1,True,39,1.0,1,Active,2024-06-04 08:20:57.689,,,,,,2024-10-30,08:20:57 AM
665e8130723d15cf5fe2e73e,False,04-06-2024 08:21,1,True,40,1.0,1,Active,2024-06-04 08:21:28.747,,,,,,2024-10-30,08:21:28 AM
665e8150723d15cf5fe2e740,False,04-06-2024 08:22,1,True,41,1.0,1,Active,2024-06-04 08:22:00.827,,,,,,2024-10-30,08:22:00 AM
665e816f723d15cf5fe2e743,False,04-06-2024 08:22,1,True,42,1.0,1,Active,2024-06-04 08:22:31.389,,,,,,2024-10-30,08:22:31 AM
665e8190723d15cf5fe2e746,False,04-06-2024 08:23,1,True,43,1.0,1,Active,2024-06-04 08:23:04.956,,,,,,2024-10-30,08:23:04 AM
665e81b3723d15cf5fe2e748,False,04-06-2024 08:23,1,True,44,1.0,1,Active,2024-06-04 08:23:39.034,,,,,,2024-10-30,08:23:39 AM
665e81d5723d15cf5fe2e74a,False,04-06-2024 08:24,1,True,45,1.0,1,Active,2024-06-04 08:24:13.119,,,,,,2024-10-30,08:24:13 AM
665e81f6723d15cf5fe2e74d,False,04-06-2024 08:24,1,True,46,1.0,1,Active,2024-06-04 08:24:46.199,,,,,,2024-10-30,08:24:46 AM
665e821a723d15cf5fe2e750,False,04-06-2024 08:25,1,True,47,1.0,1,Active,2024-06-04 08:25:22.805,,,,,,2024-10-30,08:25:22 AM
665e823e723d15cf5fe2e753,False,04-06-2024 08:25,1,True,48,1.0,1,Active,2024-06-04 08:25:58.880,,,,,,2024-10-30,08:25:58 AM
665e8260723d15cf5fe2e755,False,04-06-2024 08:26,1,True,49,1.0,1,Active,2024-06-04 08:26:32.475,,,,,,2024-10-30,08:26:32 AM
665e8281723d15cf5fe2e757,False,04-06-2024 08:27,1,True,50,1.0,1,Active,2024-06-04 08:27:05.556,,,,,,2024-10-30,08:27:05 AM
665e82a3723d15cf5fe2e75a,False,04-06-2024 08:27,1,True,51,1.0,1,Active,2024-06-04 08:27:39.150,,,,,,2024-10-30,08:27:39 AM
665e82c4723d15cf5fe2e75d,False,04-06-2024 08:28,1,True,52,1.0,1,Active,2024-06-04 08:28:12.233,,,,,,2024-10-30,08:28:12 AM
665e82e5723d15cf5fe2e75f,False,04-06-2024 08:28,1,True,53,1.0,1,Active,2024-06-04 08:28:45.818,,,,,,2024-10-30,08:28:45 AM
665e8305723d15cf5fe2e762,False,04-06-2024 08:29,1,True,54,1.0,1,Active,2024-06-04 08:29:17.375,,,,,,2024-10-30,08:29:17 AM
665e8325723d15cf5fe2e764,False,04-06-2024 08:29,1,True,55,1.0,1,Active,2024-06-04 08:29:49.450,,,,,,2024-10-30,08:29:49 AM
665e8348723d15cf5fe2e767,False,04-06-2024 08:30,1,True,56,1.0,1,Active,2024-06-04 08:30:24.080,,,,,,2024-10-30,08:30:24 AM
665e8369723d15cf5fe2e769,False,04-06-2024 08:30,1,True,57,1.0,1,Active,2024-06-04 08:30:57.125,,,,,,2024-10-30,08:30:57 AM
665e838b723d15cf5fe2e76c,False,04-06-2024 08:31,1,True,58,1.0,1,Active,2024-06-04 08:31:31.221,,,,,,2024-10-30,08:31:31 AM
665e83ab723d15cf5fe2e76f,False,04-06-2024 08:32,1,True,59,1.0,1,Active,2024-06-04 08:32:03.795,,,,,,2024-10-30,08:32:03 AM
665e83cd723d15cf5fe2e771,False,04-06-2024 08:32,1,True,60,1.0,1,Active,2024-06-04 08:32:37.366,,,,,,2024-10-30,08:32:37 AM
665e83ed723d15cf5fe2e773,False,04-06-2024 08:33,1,True,61,1.0,1,Active,2024-06-04 08:33:09.451,,,,,,2024-10-30,08:33:09 AM
665e8415723d15cf5fe2e776,False,04-06-2024 08:33,1,True,62,1.0,1,Active,2024-06-04 08:33:49.548,,,,,,2024-10-30,08:33:49 AM
665e8436723d15cf5fe2e779,False,04-06-2024 08:34,1,True,63,1.0,1,Active,2024-06-04 08:34:22.121,,,,,,2024-10-30,08:34:22 AM
665e8455723d15cf5fe2e77c,False,04-06-2024 08:34,1,True,64,1.0,1,Active,2024-06-04 08:34:53.678,,,,,,2024-10-30,08:34:53 AM
665e8476723d15cf5fe2e77e,False,04-06-2024 08:35,1,True,65,1.0,1,Active,2024-06-04 08:35:26.289,,,,,,2024-10-30,08:35:26 AM
665e8496723d15cf5fe2e781,False,04-06-2024 08:35,1,True,66,1.0,1,Active,2024-06-04 08:35:58.325,,,,,,2024-10-30,08:35:58 AM
665e84b8723d15cf5fe2e783,False,04-06-2024 08:36,1,True,67,1.0,1,Active,2024-06-04 08:36:32.431,,,,,,2024-10-30,08:36:32 AM
665e84da723d15cf5fe2e786,False,04-06-2024 08:37,1,True,68,1.0,1,Active,2024-06-04 08:37:06.521,,,,,,2024-10-30,08:37:06 AM
665e8502723d15cf5fe2e788,False,04-06-2024 08:37,1,True,69,1.0,1,Active,2024-06-04 08:37:46.114,,,,,,2024-10-30,08:37:46 AM
665e8521723d15cf5fe2e78b,False,04-06-2024 08:38,1,True,70,1.0,1,Active,2024-06-04 08:38:17.176,,,,,,2024-10-30,08:38:17 AM
665e8544723d15cf5fe2e78e,False,04-06-2024 08:38,1,True,71,1.0,1,Active,2024-06-04 08:38:52.761,,,,,,2024-10-30,08:38:52 AM
665e856b723d15cf5fe2e791,False,04-06-2024 08:39,1,True,72,1.0,1,Active,2024-06-04 08:39:31.846,,,,,,2024-10-30,08:39:31 AM
665e858d723d15cf5fe2e793,False,04-06-2024 08:40,1,True,73,1.0,1,Active,2024-06-04 08:40:05.950,,,,,,2024-10-30,08:40:05 AM
665e85ae723d15cf5fe2e795,False,04-06-2024 08:40,1,True,74,1.0,1,Active,2024-06-04 08:40:38.535,,,,,,2024-10-30,08:40:38 AM
665e85cf723d15cf5fe2e797,False,04-06-2024 08:41,1,True,75,1.0,1,Active,2024-06-04 08:41:11.632,,,,,,2024-10-30,08:41:11 AM
665e85ef723d15cf5fe2e79a,False,04-06-2024 08:41,1,True,76,1.0,1,Active,2024-06-04 08:41:43.181,,,,,,2024-10-30,08:41:43 AM
665e860e723d15cf5fe2e79d,False,04-06-2024 08:42,1,True,77,1.0,1,Active,2024-06-04 08:42:14.781,,,,,,2024-10-30,08:42:14 AM
665e862f723d15cf5fe2e79f,False,04-06-2024 08:42,1,True,78,1.0,1,Active,2024-06-04 08:42:47.347,,,,,,2024-10-30,08:42:47 AM
665e864e723d15cf5fe2e7a2,False,04-06-2024 08:43,1,True,79,1.0,1,Active,2024-06-04 08:43:18.940,,,,,,2024-10-30,08:43:18 AM
665e866f723d15cf5fe2e7a4,False,04-06-2024 08:43,1,True,80,1.0,1,Active,2024-06-04 08:43:51.522,,,,,,2024-10-30,08:43:51 AM
665e8691723d15cf5fe2e7a7,False,04-06-2024 08:44,1,True,81,1.0,1,Active,2024-06-04 08:44:25.597,,,,,,2024-10-30,08:44:25 AM
665e86b2723d15cf5fe2e7a9,False,04-06-2024 08:44,1,True,82,1.0,1,Active,2024-06-04 08:44:58.182,,,,,,2024-10-30,08:44:58 AM
665e86d1723d15cf5fe2e7ac,False,04-06-2024 08:45,1,True,83,1.0,1,Active,2024-06-04 08:45:29.252,,,,,,2024-10-30,08:45:29 AM
665e86f1723d15cf5fe2e7ad,False,04-06-2024 08:46,1,True,84,1.0,1,Active,2024-06-04 08:46:01.332,,,,,,2024-10-30,08:46:01 AM
665e8711723d15cf5fe2e7b0,False,04-06-2024 08:46,1,True,85,1.0,1,Active,2024-06-04 08:46:33.415,,,,,,2024-10-30,08:46:33 AM
665e8730723d15cf5fe2e7b3,False,04-06-2024 08:47,1,True,86,1.0,1,Active,2024-06-04 08:47:04.992,,,,,,2024-10-30,08:47:04 AM
665e8751723d15cf5fe2e7b4,False,04-06-2024 08:47,1,True,87,1.0,1,Active,2024-06-04 08:47:37.057,,,,,,2024-10-30,08:47:37 AM
665e8772723d15cf5fe2e7b7,False,04-06-2024 08:48,1,True,88,1.0,1,Active,2024-06-04 08:48:10.637,,,,,,2024-10-30,08:48:10 AM
665e8792723d15cf5fe2e7ba,False,04-06-2024 08:48,1,True,89,1.0,1,Active,2024-06-04 08:48:42.710,,,,,,2024-10-30,08:48:42 AM
665e87b3723d15cf5fe2e7bc,True,04-06-2024 08:49,1,True,89,0.0,0,Inactive,2024-06-04 08:49:15.311,,,,,,2024-10-30,08:49:15 AM
665e87bf723d15cf5fe2e7bd,False,04-06-2024 08:49,1,True,90,1.0,1,Active,2024-06-04 08:49:27.837,,,,,,2024-10-30,08:49:27 AM
665e87e5723d15cf5fe2e7bf,False,04-06-2024 08:50,1,True,91,1.0,1,Active,2024-06-04 08:50:05.446,,,,,,2024-10-30,08:50:05 AM
665e8805723d15cf5fe2e7c0,False,04-06-2024 08:50,1,True,92,1.0,1,Active,2024-06-04 08:50:37.998,,,,,,2024-10-30,08:50:37 AM
665e8827723d15cf5fe2e7c3,False,04-06-2024 08:51,1,True,93,1.0,1,Active,2024-06-04 08:51:11.078,,,,,,2024-10-30,08:51:11 AM
665e884a723d15cf5fe2e7c5,False,04-06-2024 08:51,1,True,94,1.0,1,Active,2024-06-04 08:51:46.686,,,,,,2024-10-30,08:51:46 AM
665e8870723d15cf5fe2e7c7,False,04-06-2024 08:52,1,True,95,1.0,1,Active,2024-06-04 08:52:24.241,,,,,,2024-10-30,08:52:24 AM
665e8895723d15cf5fe2e7ca,False,04-06-2024 08:53,1,True,96,1.0,1,Active,2024-06-04 08:53:01.343,,,,,,2024-10-30,08:53:01 AM
665e88ad723d15cf5fe2e7cc,True,04-06-2024 08:53,1,True,96,0.0,0,Inactive,2024-06-04 08:53:25.910,,,,,,2024-10-30,08:53:25 AM
665e88c2723d15cf5fe2e7ce,False,04-06-2024 08:53,1,True,97,1.0,1,Active,2024-06-04 08:53:46.963,,,,,,2024-10-30,08:53:46 AM
665e890d723d15cf5fe2e7d2,False,04-06-2024 08:55,1,True,98,1.0,1,Active,2024-06-04 08:55:01.602,,,,,,2024-10-30,08:55:01 AM
665e892e723d15cf5fe2e7d5,False,04-06-2024 08:55,1,True,99,1.0,1,Active,2024-06-04 08:55:34.176,,,,,,2024-10-30,08:55:34 AM
665e8952723d15cf5fe2e7d8,False,04-06-2024 08:56,1,True,100,1.0,1,Active,2024-06-04 08:56:10.775,,,,,,2024-10-30,08:56:10 AM
665e8987723d15cf5fe2e7db,False,04-06-2024 08:57,1,True,101,1.0,1,Active,2024-06-04 08:57:03.379,,,,,,2024-10-30,08:57:03 AM
665e89a8723d15cf5fe2e7dd,False,04-06-2024 08:57,1,True,102,1.0,1,Active,2024-06-04 08:57:36.482,,,,,,2024-10-30,08:57:36 AM
665e89c8723d15cf5fe2e7df,False,04-06-2024 08:58,1,True,103,1.0,1,Active,2024-06-04 08:58:08.557,,,,,,2024-10-30,08:58:08 AM
665e89ed723d15cf5fe2e7e2,False,04-06-2024 08:58,1,True,104,1.0,1,Active,2024-06-04 08:58:45.636,,,,,,2024-10-30,08:58:45 AM
665e8a11723d15cf5fe2e7e5,False,04-06-2024 08:59,1,True,105,1.0,1,Active,2024-06-04 08:59:21.215,,,,,,2024-10-30,08:59:21 AM
665e8a31723d15cf5fe2e7e6,False,04-06-2024 08:59,1,True,106,1.0,1,Active,2024-06-04 08:59:53.784,,,,,,2024-10-30,08:59:53 AM
665e8a52723d15cf5fe2e7e9,False,04-06-2024 09:00,1,True,107,1.0,1,Active,2024-06-04 09:00:26.862,,,,,,2024-10-30,09:00:26 AM
665e8a72723d15cf5fe2e7ec,False,04-06-2024 09:00,1,True,108,1.0,1,Active,2024-06-04 09:00:58.464,,,,,,2024-10-30,09:00:58 AM
665e8a93723d15cf5fe2e7f0,False,04-06-2024 09:01,1,True,109,1.0,1,Active,2024-06-04 09:01:31.523,,,,,,2024-10-30,09:01:31 AM
665e8ab5723d15cf5fe2e7f1,False,04-06-2024 09:02,1,True,110,1.0,1,Active,2024-06-04 09:02:05.612,,,,,,2024-10-30,09:02:05 AM
665e8ad9723d15cf5fe2e7f5,False,04-06-2024 09:02,1,True,111,1.0,1,Active,2024-06-04 09:02:41.675,,,,,,2024-10-30,09:02:41 AM
665e8afa723d15cf5fe2e7f8,False,04-06-2024 09:03,1,True,112,1.0,1,Active,2024-06-04 09:03:14.744,,,,,,2024-10-30,09:03:14 AM
665e8b3b723d15cf5fe2e7ff,False,04-06-2024 09:04,1,True,113,1.0,1,Active,2024-06-04 09:04:19.903,,,,,,2024-10-30,09:04:19 AM
665e8b5e723d15cf5fe2e801,False,04-06-2024 09:04,1,True,114,1.0,1,Active,2024-06-04 09:04:54.001,,,,,,2024-10-30,09:04:54 AM
665e8b7e723d15cf5fe2e804,False,04-06-2024 09:05,1,True,115,1.0,1,Active,2024-06-04 09:05:26.090,,,,,,2024-10-30,09:05:26 AM
665e8ba0723d15cf5fe2e809,False,04-06-2024 09:06,1,True,116,1.0,1,Active,2024-06-04 09:06:00.154,,,,,,2024-10-30,09:06:00 AM
665e8bc4723d15cf5fe2e80d,False,04-06-2024 09:06,1,True,117,1.0,1,Active,2024-06-04 09:06:36.749,,,,,,2024-10-30,09:06:36 AM
665e8be8723d15cf5fe2e80f,False,04-06-2024 09:07,1,True,118,1.0,1,Active,2024-06-04 09:07:12.316,,,,,,2024-10-30,09:07:12 AM
665e8c09723d15cf5fe2e812,False,04-06-2024 09:07,1,True,119,1.0,1,Active,2024-06-04 09:07:45.878,,,,,,2024-10-30,09:07:45 AM
665e8c2a723d15cf5fe2e816,False,04-06-2024 09:08,1,True,120,1.0,1,Active,2024-06-04 09:08:18.511,,,,,,2024-10-30,09:08:18 AM
665e8c4e723d15cf5fe2e81a,False,04-06-2024 09:08,1,True,121,1.0,1,Active,2024-06-04 09:08:54.582,,,,,,2024-10-30,09:08:54 AM
665e8c71723d15cf5fe2e81e,False,04-06-2024 09:09,1,True,122,1.0,1,Active,2024-06-04 09:09:29.175,,,,,,2024-10-30,09:09:29 AM
665e8c94723d15cf5fe2e820,False,04-06-2024 09:10,1,True,123,1.0,1,Active,2024-06-04 09:10:04.742,,,,,,2024-10-30,09:10:04 AM
665e8cb8723d15cf5fe2e823,False,04-06-2024 09:10,1,True,124,1.0,1,Active,2024-06-04 09:10:40.374,,,,,,2024-10-30,09:10:40 AM
665e8cdc723d15cf5fe2e827,False,04-06-2024 09:11,1,True,125,1.0,1,Active,2024-06-04 09:11:16.476,,,,,,2024-10-30,09:11:16 AM
665e8d00723d15cf5fe2e82b,False,04-06-2024 09:11,1,True,126,1.0,1,Active,2024-06-04 09:11:52.031,,,,,,2024-10-30,09:11:52 AM
665e8d20723d15cf5fe2e82f,False,04-06-2024 09:12,1,True,127,1.0,1,Active,2024-06-04 09:12:24.586,,,,,,2024-10-30,09:12:24 AM
665e8d44723d15cf5fe2e832,False,04-06-2024 09:13,1,True,128,1.0,1,Active,2024-06-04 09:13:00.191,,,,,,2024-10-30,09:13:00 AM
665e8d64723d15cf5fe2e835,False,04-06-2024 09:13,1,True,129,1.0,1,Active,2024-06-04 09:13:32.769,,,,,,2024-10-30,09:13:32 AM
665e8d85723d15cf5fe2e838,False,04-06-2024 09:14,1,True,130,1.0,1,Active,2024-06-04 09:14:05.845,,,,,,2024-10-30,09:14:05 AM
665e8da8723d15cf5fe2e83b,False,04-06-2024 09:14,1,True,131,1.0,1,Active,2024-06-04 09:14:40.419,,,,,,2024-10-30,09:14:40 AM
665e8dce723d15cf5fe2e83f,False,04-06-2024 09:15,1,True,132,1.0,1,Active,2024-06-04 09:15:18.019,,,,,,2024-10-30,09:15:18 AM
665e8dee723d15cf5fe2e843,False,04-06-2024 09:15,1,True,133,1.0,1,Active,2024-06-04 09:15:50.138,,,,,,2024-10-30,09:15:50 AM
665e8e10723d15cf5fe2e845,False,04-06-2024 09:16,1,True,134,1.0,1,Active,2024-06-04 09:16:24.195,,,,,,2024-10-30,09:16:24 AM
665e8e32723d15cf5fe2e849,False,04-06-2024 09:16,1,True,135,1.0,1,Active,2024-06-04 09:16:58.277,,,,,,2024-10-30,09:16:58 AM
665e8e54723d15cf5fe2e84c,False,04-06-2024 09:17,1,True,136,1.0,1,Active,2024-06-04 09:17:32.852,,,,,,2024-10-30,09:17:32 AM
665e8e76723d15cf5fe2e850,False,04-06-2024 09:18,1,True,137,1.0,1,Active,2024-06-04 09:18:06.964,,,,,,2024-10-30,09:18:06 AM
665e8e9b723d15cf5fe2e853,False,04-06-2024 09:18,1,True,138,1.0,1,Active,2024-06-04 09:18:43.109,,,,,,2024-10-30,09:18:43 AM
665e8ebc723d15cf5fe2e857,False,04-06-2024 09:19,1,True,139,1.0,1,Active,2024-06-04 09:19:16.094,,,,,,2024-10-30,09:19:16 AM
665e8edf723d15cf5fe2e85a,False,04-06-2024 09:19,1,True,140,1.0,1,Active,2024-06-04 09:19:51.673,,,,,,2024-10-30,09:19:51 AM
665e8f02723d15cf5fe2e85d,False,04-06-2024 09:20,1,True,141,1.0,1,Active,2024-06-04 09:20:26.756,,,,,,2024-10-30,09:20:26 AM
665e8f26723d15cf5fe2e860,False,04-06-2024 09:21,1,True,142,1.0,1,Active,2024-06-04 09:21:02.838,,,,,,2024-10-30,09:21:02 AM
665e8f48723d15cf5fe2e864,False,04-06-2024 09:21,1,True,143,1.0,1,Active,2024-06-04 09:21:36.413,,,,,,2024-10-30,09:21:36 AM
665e8f67723d15cf5fe2e867,False,04-06-2024 09:22,1,True,144,1.0,1,Active,2024-06-04 09:22:07.503,,,,,,2024-10-30,09:22:07 AM
665e8f8b723d15cf5fe2e86a,False,04-06-2024 09:22,1,True,145,1.0,1,Active,2024-06-04 09:22:43.586,,,,,,2024-10-30,09:22:43 AM
665e8faf723d15cf5fe2e86d,False,04-06-2024 09:23,1,True,146,1.0,1,Active,2024-06-04 09:23:19.681,,,,,,2024-10-30,09:23:19 AM
665e8fd0723d15cf5fe2e871,False,04-06-2024 09:23,1,True,147,1.0,1,Active,2024-06-04 09:23:52.792,,,,,,2024-10-30,09:23:52 AM
665e8ff2723d15cf5fe2e875,False,04-06-2024 09:24,1,True,148,1.0,1,Active,2024-06-04 09:24:26.368,,,,,,2024-10-30,09:24:26 AM
665e9016723d15cf5fe2e878,False,04-06-2024 09:25,1,True,149,1.0,1,Active,2024-06-04 09:25:02.941,,,,,,2024-10-30,09:25:02 AM
665e903b723d15cf5fe2e87c,False,04-06-2024 09:25,1,True,150,1.0,1,Active,2024-06-04 09:25:39.517,,,,,,2024-10-30,09:25:39 AM
665e905d723d15cf5fe2e87e,False,04-06-2024 09:26,1,True,151,1.0,1,Active,2024-06-04 09:26:13.620,,,,,,2024-10-30,09:26:13 AM
665e9085723d15cf5fe2e882,False,04-06-2024 09:26,1,True,152,1.0,1,Active,2024-06-04 09:26:53.184,,,,,,2024-10-30,09:26:53 AM
665e90aa723d15cf5fe2e886,False,04-06-2024 09:27,1,True,153,1.0,1,Active,2024-06-04 09:27:30.262,,,,,,2024-10-30,09:27:30 AM
665e90ce723d15cf5fe2e88a,False,04-06-2024 09:28,1,True,154,1.0,1,Active,2024-06-04 09:28:06.371,,,,,,2024-10-30,09:28:06 AM
665e90f2723d15cf5fe2e88d,False,04-06-2024 09:28,1,True,155,1.0,1,Active,2024-06-04 09:28:42.450,,,,,,2024-10-30,09:28:42 AM
665e9113723d15cf5fe2e891,False,04-06-2024 09:29,1,True,156,1.0,1,Active,2024-06-04 09:29:15.529,,,,,,2024-10-30,09:29:15 AM
665e9134723d15cf5fe2e893,False,04-06-2024 09:29,1,True,157,1.0,1,Active,2024-06-04 09:29:48.081,,,,,,2024-10-30,09:29:48 AM
665e9156723d15cf5fe2e897,False,04-06-2024 09:30,1,True,158,1.0,1,Active,2024-06-04 09:30:22.181,,,,,,2024-10-30,09:30:22 AM
665e9177723d15cf5fe2e89a,False,04-06-2024 09:30,1,True,159,1.0,1,Active,2024-06-04 09:30:55.760,,,,,,2024-10-30,09:30:55 AM
665e919b723d15cf5fe2e89e,False,04-06-2024 09:31,1,True,160,1.0,1,Active,2024-06-04 09:31:31.841,,,,,,2024-10-30,09:31:31 AM
665e91bf723d15cf5fe2e8a2,False,04-06-2024 09:32,1,True,161,1.0,1,Active,2024-06-04 09:32:07.444,,,,,,2024-10-30,09:32:07 AM
665e91e1723d15cf5fe2e8a6,False,04-06-2024 09:32,1,True,162,1.0,1,Active,2024-06-04 09:32:41.016,,,,,,2024-10-30,09:32:41 AM
665e9202723d15cf5fe2e8a7,False,04-06-2024 09:33,1,True,163,1.0,1,Active,2024-06-04 09:33:14.089,,,,,,2024-10-30,09:33:14 AM
665e9221723d15cf5fe2e8ab,False,04-06-2024 09:33,1,True,164,1.0,1,Active,2024-06-04 09:33:45.666,,,,,,2024-10-30,09:33:45 AM
665e9243723d15cf5fe2e8af,False,04-06-2024 09:34,1,True,165,1.0,1,Active,2024-06-04 09:34:19.251,,,,,,2024-10-30,09:34:19 AM
665e9264723d15cf5fe2e8b2,False,04-06-2024 09:34,1,True,166,1.0,1,Active,2024-06-04 09:34:52.350,,,,,,2024-10-30,09:34:52 AM
